following_count,follower_count,answer_count,voteup_count,thanked_count
164,5726,115,17862,7706
4,,1,,
17,1234,1,6792,3246
92,581,257,586,265
1,1,,,
52,6171,173,59934,5426
,504,64,380,78
12,,2,,
,6772,290,5534,1316
5,24,11,5,5
150,372,55,9404,998
516,1588,143,726,26
313,10,,,
330,52305,217,60802,12506
298,7564,570,29783,4743
6,,,,
284,916,41,5676,1974
255,1340,104,7096,1682
80,8,,,
4,3,,,
1,,,,
18,,,,
61,1493,14,601,272
10,1,,,
90,,,,
1,4896,,3114,
44,1,,,
99,71029,100,265996,65340
8,1,3,2,
82,5,,,
23,15,25,14,2
88,98,71,55,7
1,,,,
4941,140,52,45,3
109,12374,108,103700,12933
194,3,1,1,1
35,6,7,5,
17,1003,9,15074,3096
3911,3296,1982,91480,13444
54,5,13,1,
54,4,13,4,1
21,,,,
2,,,,
1180,15,,,
575,10,12,9,2
24,,,,
50,2,,,
5,4,6,1,1
9,1,,,
69,1,,,
35,4,,,
12,1,,,
279,4924,210,15423,1920
4,1,,,
16,3,6,4,2
282,48,34,884,91
51,4,3,78,7
169,,,,
49,,,,
25,2,7,3,
23,19,7,22,5
69,138,133,893,102
213,8,3,6,1
27,2,,,
1203,62,41,534,96
8,19,11,33,10
6,,,,
152,,,,
130,244,52,271,164
4,,,,
1024,11,,,
131,48,23,219,37
182,121,23,845,279
189,19,52,78,24
2,1,1,,
49,44,12,47,6
74,50,1,15,3
72,2,3,2,
218,24,8,74,19
1643,97,,,
52,961,12,7818,1402
591,2935,126,4331,902
10,1,,,
139,262,26,2944,1216
114,29,18,57,19
28,3,,,
49,3134,27,22654,2873
326,15,10,15,
139,59,25,34,7
1320,30,,,
3,,,,
675,207,122,453,98
78,132,179,1469,244
6,19,20,734,106
107,10,,,
20,18088,33,19009,6053
14,7,19,50,9
,1544,,,
647,37,77,374,67
1736,74,1,,
21,,,,
170,3,2,1,
15,1,6,4,1
36,1,1,,
9,,,,
137,3,23,4,
77,9,1,,
905,870,62,989,123
61,67,12,36,16
219,577,14,12065,1784
310,1,2,,
406,10,12,10,
552,14,4,7,5
109,2,,,
62,2,2,,
3,12,23,1,
73,3,,,
1,3397,2,3064,97
2,1,1,1,
49,11190,564,15783,1410
13,,,,
258,161,17,195,28
605,12,1,,
82,14,27,84,31
100,3,,,
1273,84,87,1087,114
7,,,,
42,3,16,,1
105,7,,,
66,,,,
231,13607,75,25236,7301
39,2,,,
16,,,,
90,4,,,
17,,,,
49,11923,101,60504,11057
3,,,,
195,9,5,2,
215,12,5,,
329,18,4,1,
184,4,,,
639,537,19,2222,1082
23,4,2,5,3
289,14,36,13,3
220,7435,53,1454,360
165,7,5,,
98,21,12,27,21
25,1,1,1,
367,116,84,655,141
117,11,9,1,
316,6531,545,18180,5490
29,6,2,,
290,90,51,289,108
72,15,10,11,4
12,5,,,
45,10,3,6,
89,3,3,,
26,7,,,
129,998,100,2832,648
291,422,59,6651,584
254,1826,287,101693,6972
7,143,33,596,80
6,25,15,169,27
528,8,28,13,5
2,,,,
2,,,,
7,,3,,
79,6,1,,
59,2,1,,
132,6,,,
63,5070,169,3774,944
153,5184,16,2379,129
33,4,2,,1
20,19965,34,2328,647
21,9,8,9,3
644,15,20,12,4
97,55,390,212,47
20,24,70,754,91
32,32,3,1364,135
179,5,2,2,
238,300,23,41,16
222,10,,6,
68,29,16,102,44
362,12,5,8,3
152,43,,,
13,924,,,
34,33,39,13,10
272,65,121,347,52
19,5,7,425,53
36,3,2,,
42,4,21,2,
69,109,96,147,81
19,746,14,87,5
504,49,128,414,78
254,49,39,347,49
4,19,4,52,21
114,152,35,65,14
136,2,,,
36,1,2,,
295,1223,60,5096,1230
859,37,10,224,62
5,1,1,,
274,4,,,
3098,166,94,177,37
1768,26,6,,
62,,,,
38,102,10,5967,561
5,1,7,257,45
172,1,1,,
33,531,92,10701,1301
62,90,39,451,122
2,,,,
66,6574,97,7039,1473
1891,42,27,19,8
25,6,44,22,5
46,3,1,,
377,10,12,6,1
85,11,4,6,1
706,4100,519,29229,4541
50,6,75,62,17
132,6,15,3,
106,1466,108,1801,396
27,40,6,9,1
3,,1,,
41,13,5,3,2
3,,2,1,
810,1756,97,1028,49
27,265,5,715,324
68,58,4,112,19
225,107005,383,104289,14430
2,2,5,,2
71,4,1,,1
95,82,25,46,24
15,3,4,23,4
53,2,1,,
11,1,5,3,
182,5,,,
3,,,,
43,16,11,111,40
109,6,3,1,1
7,,,,
157,7,,,
2,,,,
5,,,,
17,6,23,62,17
,2659,101,3623,714
37,3,,,
508,10,,,
14,36,39,374,58
1,2449,19,9039,1045
17,426,4,11992,1626
13,15,3,232,38
17,53,18,209,2
1,,,,
342,774,56,21171,2347
202,813,21,905,139
42,,,,
645,28,7,9,6
36,2,,,
12,117,2,3,1
1,,,,
74,17,6,5,
4,22,3,1,
974,12,,,
398,14,24,47,4
219,7,,,
159,,3,2,
32,,,,
73,1,4,2,
1,,,,
,217,10,202,11
62,10163,22,24301,10818
251,16,,,
295,18,10,8,4
6,7,4,99,10
1,70,,144,
11,,1,1,
3,,1,,
14,20,23,51,22
73,38,9,7,3
27,18,13,4,2
668,3602,1837,9527,1714
38,2,1,3,
,650,,,
123,123,28,1083,156
13,224,33,513,70
217,30,,,
65,17,13,62,16
29,19,3,178,29
64,1564,60,25875,3002
4,255,31,2953,606
3,1,,,
76,108,168,98,60
905,108,,,
4,23,130,61,18
110,2801,3,11913,3347
61,5,3,2,
3,,,,
18,4,,,
53,5936,196,20279,4748
1,,,,
131,4361,44,1107,349
5,,,,
94,80,51,249,32
35,81,315,650,108
7,1,,,
433,5,1,6,1
122,2,4,,
10,3542,4,70,20
203,988,38,1389,226
1590,101,10,7,8
2804,58,31,24,8
15,1,7,,
,54,2,3275,266
60,,1,,
734,259,33,875,191
850,14,2,3,
102,6,,,
510,11,4,47,18
176,63,29,153,33
1447,32,,,
5,,,,
86,,,,
171,323,18,140,58
1,,6,1,1
86,4,5,2,2
63,,1,,
240,15,7,9,4
13,63,9,44,8
29,2,5,,
,142,9,226,1
19,1,,,
1,3764,14,10895,3703
101,24,5,52,8
71,408,183,838,454
62,15,1,,
2,1,,,
1,146,16,132,48
195,,2,7,1
50,632,20,107,43
51,31,96,818,111
22,2,1,,
88,743,15,1941,456
2,2,,,
25,295,42,498,168
26,31,3,2,1
6,3,,,
494,24,4,,
17,,,,
51,2,6,14,2
344,54,28,69,4
,1,,,
60,,3,1,
111,269,408,3867,626
2,,,,
25,3281,107,21995,4261
147,42,37,426,58
542,1,,,
32,23,3,82,20
2,,1,,
307,145,,,
714,7,,,
36,1168,41,752,31
95,161,8,705,340
6,2306,37,3330,974
2,,,,
88,137,9,527,140
514,6479,107,37002,9016
137,28,5,10,2
26,3,1,,
134,25,9,3,4
232,334,110,1350,460
1,,16,7,3
193,6,4,6,1
8,2,43,28,3
344,278,15,665,196
108,649,58,550,106
25,1,,,
24,9,8,25,9
24,4,2,,
,1,,1,
78,38,13,119,45
182,5,7,5,3
33,17,,,
335,197,17,335,55
109,149,153,644,276
113,24,5,10,3
21,,1,,
73,290,167,4143,655
43,3,14,3,1
517,7,2,6,
258,10,13,5,1
105,1,,,
20,16,,,
2,,,,
508,13,13,11,1
118,4,,,
11,,,,
6,,,,
16,18,1,18,1
34,7,2,,
354,1637,179,3221,447
155,16,2,1,2
220,2,,,
49,592,15,7454,3267
191,71,,5,
,285,1128,503,201
9,13,,,
4,170,2,1097,359
15,8,,,
22,676,80,493,157
181,21,18,21,14
69,1375,383,1744,616
938,455,60,272,93
17,8,,,
119,4,1,8,1
187,2,,,
2,3,10,22,3
144,895,58,4866,2080
78,1,5,1,
379,17,2,,
1596,7,1,,
142,2,6,3,
6,2,7,9,
91,2,,,
52,22,4,11,3
118,4,6,52,10
560,87,114,679,137
837,23,2,,
94,13,52,364,61
3203,73,36,59,14
272,2,2,,
525,26,2,7,3
1058,20,5,1,1
2992,3345,65,1834,601
4,1,1,,
11,527,54,1457,425
1,,,,
80,7,6,5,5
2,2,9,11,2
850,53,87,129,33
28,18,20,67,10
138,5,44,21,6
162,4526,49,472,140
76,5989,148,3567,594
658,1358,71,2131,597
157,94,79,648,121
163,22,3,13,1
3,,,,
23,1,1,1,1
49,41,9,28,9
3958,71,13,4,
10,4,22,18,8
15,3,10,1,
14,1,,,
194,12,83,46,10
1,1,,,
68,3,3,2,
169,9257,33,7938,449
1088,33,2,,
633,72,50,151,55
1585,51,2,1,1
1,,,,
3,609,99,723,145
10,820,1,4241,287
109,283,44,4434,577
83,1,,,
37,,,,
2,3,,,
4,,,,
397,1,6,3,2
201,2452,43,2478,549
162,439,17,52,25
34,23,5,5,
58,23,3,1,1
44,16,,,
6,1734,35,9658,714
33,,1,,
197,27,13,30,9
17,5327,23,5977,1962
174,466,117,569,246
27,3,,,
157,38,15,70,19
34,393,117,2860,452
6,4,,,
42,2,26,19,3
40,,,,
30,92,11,256,59
319,3,,,
448,3,,,
204,595,126,1142,292
39,191,179,310,98
49,1,,,
30,27,19,333,56
186,169,10,285,62
40,17,7,32,16
186,152,17,193,7
33,10,3,11,4
35,19,5,3,1
42,2,,,
39,63,,,
4998,74,,,
2,,,,
109,646,161,588,129
48,1,2,,
13,4,,,
7,278,34,285,43
238,88,7,176,42
489,288,28,599,136
28,14,8,69,6
6,11,,,
399,1418,389,4775,1143
6,5,3,,
108,5,4,6,
38,250,25,670,115
1414,244,63,6137,1051
288,4,,,
473,11,,,
311,4791,215,10078,1971
19,,,,
257,7,,,
39,4,2,7,2
123,322,16,1434,349
2,,3,,
2,,,,
265,713,66,476,40
10,4,6,1,1
168,3,7,4,
144,22,74,318,50
3,1,,,
55,113,13,21,9
1,,,,
2,,,,
143,10,6,4,
33,6,,,
66,10,11,23,11
62,3,4,3,3
338,128,121,954,192
26,,,,
488,9,2,2,
2,3,5,3,
4,175,17,121,38
4,1,,,
150,214,10,103,16
8,1,,,
1,1,,,
29,4,,,
86,1,,,
26,3,7,37,4
22,7,,,
339,10900,201,6612,1389
3,,,,
6,368,10,5626,930
3,2,,,
53,1340,207,1821,262
4,,2,1,
105,10,13,9,1
53,1,2,3,
53,55,28,82,26
14,3,,,
94,3,16,1,2
12,6,,,
19,,1,,
10,,,,
109,1,,,
2070,71791,74,6515,1957
59,2136,57,4120,1109
67,2,9,8,4
2,,,,
4,2,,,
56,14,1,,
73,7,,,
513,238,676,2500,492
43,1163,47,15614,337
207,64,24,35,19
696,265,85,227,53
241,12,72,373,27
48,980,26,1959,703
68,2236,344,9839,1378
501,7,7,4,
5,1,2,1,
2,,,,
16,11,,12,
130,123,32,2814,360
37,,,,
286,91,87,148,33
2,,,,
72,,1,1,1
,5,,,
104,29,6,7,3
14,247,18,329,48
1082,16,39,57,15
80,1445,16,3761,1372
9,121,5,125,69
35,198,73,2590,482
2149,49,,,
73,91,24,51,17
309,4,,,
17,19,2,,
1049,9,,,
547,3284,107,1817,681
394,17999,191,54132,12887
102,1,7,8,3
1,1,,,
44,57,21,260,85
76,16,,,
239,12056,,,
13,34,18,18,12
4,4,,,
27,19,11,34,
52,,,,
1,,,,
12,1,1,,
354,7,,,
1079,17,,,
156,22,2,1,1
725,68,9,125,16
15,13,,,
9,,,,
529,571,806,1809,385
28,4,,,
31,,,,
157,211,4,11,3
181,36,,,
132,278,46,391,79
28,1,,,
77,21,8,61,15
63,,1,1,
212,140,96,821,141
9,,,,
22,21,2,6,4
125,142,7,70,22
217,465,33,389,69
98,495,8,263,95
89,339,2,121,15
377,46,40,39,16
5,,,,
290,10196,71,461,129
2,,,,
202,236,23,460,230
4,12,,,
131,19,12,28,6
19,47,1,2,3
6,6861,135,6523,1007
11,33,,,
462,592,129,1192,567
1021,65,40,550,112
238,289,37,91,27
63,33123,37,1421,270
,137,1,23,6
66,2063,30,3103,790
11,3,1,,
5,2,,,
16,,,,
160,1088,92,2631,902
52,19,1,2,
69,,,,
56,1,,,
68,2,,,
251,1,2,,
3,,,,
12,44861,7,15,14
9,15,,,
31,,,,
211,1180,143,1377,276
19,7,57,28,10
4,415,,,
81,6,3,9,9
118,18,56,91,13
77,20,15,8,4
293,8,7,8,2
112,342,26,955,257
444,11,,,
15,3,2,4,1
12,,,,
10,1986,71,5366,1969
57,790,25,991,707
7,,,,
115,3,,,
545,19,31,13,4
10,,,,
405,754,264,7126,988
49,42,7,35,6
8,1,,,
441,3,,,
29,1,,,
4,,,,
33,1,,,
6,95,23,244,165
29,1,14,16,2
462,8,20,4,3
694,9,,,
19,147,277,565,210
1471,9,,,
169,4,2,1,1
28,19,26,72,27
1,,,,
54,40,40,139,23
353,9,19,47,11
83,1068,38,496,32
2,6,,7,
5,19,2,7,4
14,10,4,,
5,,,,
,4,,,
,606,,,
844,11,,,
22,,,,
80,3,2,2,
73,,,,
75,101,1,4066,236
2,,,,
42,1,1,1,
103,2,,,
14,811,89,2935,719
2,,2,1,
3,,,,
28,1,,,
29,2,,,
72,,,,
,136,,16,
20,3,,,
125,18,2,,1
9,543,7,13879,864
4,530,,6,
701,197,,,
59,223,9,438,32
253,2,2,1,
38,3,2,2,
18,4,1,,1
,539,12,6458,1866
106,5,,,
55,10,19,16,2
15,3,14,56,22
1,,4,,1
5,35,5,233,49
7,,,,
650,3,,,
93,1,2,,1
31,4,4,2,
89,188,33,313,114
50,44,1,43,15
107,11780,223,114796,16494
25,2,,,
42,7,8,1,
703,21,12,56,10
51,19,10,24,7
581,9,,,
66,2,13,1,1
9,2,1,,
18,1,12,10,3
302,282,29,617,123
1,1,,,
25,9398,99,3755,675
64,5,48,45,12
186,23,31,42,19
9,10485,4,14766,3865
2,3,,,
6,,,,
1,,,,
3,1,1,,
24,47,6,8,2
10,3,,,
4,1,,,
244,45,53,242,69
33,32,29,192,48
42,2860,66,9848,3169
35,3,3,1,
2,3,,,
45,5,6,2,
5,53,27,101,16
60,1,,,
151,8,,,
10,,,,
33,6,,,
15,1458,3,422,9
18,951,28,9171,1175
801,79,23,44,20
114,93,31,104,40
212,19,,,
14,,6,1,
18,2,,,
432,13,23,49,9
33,1,6,4,1
14,1,,,
170,4,,,
9,11,3,2,
148,12485,49,26455,6857
8,1,,,
12,,7,4,
698,4162,154,1059,369
13,346,3,,3
2,2,1,1,
236,295,214,1031,275
29,,,,
12,,,,
215,16,1,14,5
462,9,2,1,1
392,9,13,3,2
437,261,19,1323,391
,191,1,3,
26,7,,,
41,,1,1,
172,166,91,204,41
414,208,24,94,14
46,1,,,
1,,3,,
14,,,,
9,,1,,
64,1115,42,6952,202
41,,,,
81,23,36,121,36
495,1050,245,6596,1207
5,172,6,2402,334
271,307,9,3530,391
12,5,,,
2,,,,
169,48,,,
214,17,16,3,4
939,19,40,35,6
28,6,42,78,10
31,1,,,
375,88,51,875,175
315,1109,86,2235,1105
470,4,1,,
207,11890,115,2326,552
1,,,,
1,,,,
81,2310,125,3451,320
122,108,92,603,86
286,15,7,72,16
200,10,,,
12,61,115,494,125
466,5415,73,5182,2159
6,2,1,1,
30,13,14,4,4
449,42,67,190,35
8,,,,
7,,,,
1028,12960,306,16996,2245
43,135,41,402,94
58,4,2,24,3
18,10,1,2,2
28,,2,,
69,23,349,289,27
47,4,,,
17,2,5,1,1
222,5,1,2,1
20,3,1,,
16,59,66,336,68
32,6,5,2,1
74,6,12,22,3
30,4,5,16,1
108,66,44,465,80
6,1,,,
11,2199,44,2676,635
54,16,9,6,1
16,15,10,756,62
95,5,5,3,
497,4,1,,
11,3,,,
3,,,,
48,,,,
154,2,1,,
18,4162,118,17976,5466
143,216,94,527,142
2,2,,,
49,74,,,
258,9,10,7,3
23,6,29,11,3
278,28,10,66,10
208,3,2,1,2
125,3,,,
62,,,,
586,24,83,218,26
25,175,14,1452,335
1,263,161,143,96
134,60,24,25,14
299,68,1,21,6
262,3436,663,13219,2023
120,2,,,
55,230,35,244,97
109,24,13,162,29
12,2,,,
72,24,23,9,5
37,26,91,121,34
14,,,,
2,,,,
5000,84,91,26,8
149,102,5,58,10
5,5,4,10,1
61,21,4,658,98
231,343,19,277,140
31,,,,
241,486,8,8049,1064
25,,,,
22,10,103,158,19
5,,,,
4,5895,416,8700,1829
22,2,4,2,1
34,60,1,35,10
19,999,1,2590,
13,,,,
4,,,,
9,11,1,,
112,401,403,15035,1906
83,1189,205,4553,341
49,218,11,527,152
20,41,33,818,180
52,1136,61,13890,1935
44,12,76,36,20
50,,,,
1,1,1,,1
32,12,18,,1
573,3529,207,19737,4471
148,7,2,2,
131,20,3,84,29
200,1959,135,1000,282
541,19,35,136,17
78,1,2,,
82,3,,,
648,853,200,1494,323
123,,,,
85,234,39,80,32
63,61,4,1424,162
10,1,,,
41,,1,,
170,4,20,73,22
12,,6,2,1
119,7,7,13,1
42,26,10,62,19
1,,,,
1284,29,18,28,4
18,19,40,72,31
8,5571,25,16497,1836
597,294,106,1051,175
34,1,,,
6,,,,
39,1,2,,
26,3,29,24,5
46,,2,1,
130,3,,,
56,542,1,6,
779,22,33,8,4
255,16,30,64,5
2,2,,,
214,6,,,
98,5,,,
5,1,,,
8,,,,
10,,,,
696,10,1,,
9,1,,,
190,4,2,,1
1450,14,,,
45,,8,16,2
24,4,11,39,2
131,500,21,231,89
111,23,44,845,102
25,64,17,1517,239
443,7,2,,
614,5,,,
21,,,,
15,,,,
15,7,1,18,1
101,3,2,1,
2,2,,,
3,,,,
,3581,210,58346,7398
167,1,,,
623,10,7,4,1
374,20,200,252,65
2,,1,4,
,378,,211,
48,,,,
116,3,1,,
71,6,19,32,8
94,4,,,
3505,80,3,30,3
86,91,3,10,
99,1,2,4,2
147,117,80,1090,205
157,387,58,1618,327
13,1,,,
46,65,18,197,46
2,1,12,13,2
37,19,63,14,15
11,41,7,8,3
72,5,,,
1451,487,461,1605,368
,429,56,265,82
24,45,18,223,19
12,314,1,1996,898
4,,,,
27,,1,,
7,,,,
107,452,13,590,109
31,76,21,238,38
3,11,60,80,28
83,6,3,,
94,5,11,17,2
39,4,1,,
273,841,55,7953,996
5,20,8,4,
485,3349,38,16919,2094
518,127,41,51,31
65,2,,,
6,5,4,,2
307,405,11,1207,417
329,33,2,8,
3,,1,,
2,33,49,18,7
155,38,18,242,38
12,94,17,39,5
81,549,2,987,226
2,,,,
322,1427,137,6421,1419
54,264,6,285,72
907,86,150,372,60
128,364,37,357,185
93,2883,61,9733,1932
68,,,,
2,16,2,43,11
132,11844,310,6508,3093
450,446,19,815,263
118,167,177,2506,483
9,,,,
67,16,239,101,22
19,,1,,
123,5,2,1,
9,13,11,3,
334,11,31,40,20
10,,,,
14,54,85,970,142
37,,,,
3,,,,
80,439,135,2747,841
992,10,6,1,
21,7784,19,8082,1291
378,9520,75,43599,13246
126,64,64,144,62
21,6,,,
3,4,4,2,3
5,,4,,1
358,25,29,283,80
79,15,44,9,2
1,,,,
141,2,,,
55,22,14,5,3
5,,1,,
10,1,17,2,
1,,1,,
70,98,8,69,51
64,7,121,65,11
641,63,47,389,41
103,33,17,33,2
173,6,,,
15,,3,1,
289,6759,7,15306,977
9,205,5,151,4
30,14,29,8,2
17,17,,,
127,,1,,1
150,40,30,50,11
46,4,,,
1477,23,21,8,1
160,16,1,1,
2,1,,,
100,23,3,10,
1226,397,12,277,27
4,,,,
154,9,9,2,
66,1,9,1,
168,8,4,12,4
34,121,56,30,15
802,8,,,
87,3,,,
192,14,21,9,5
218,1777,112,15975,2716
261,8,13,9,1
13,11,7,1,1
100,662,22,3827,1402
59,2,1,,
57,38,21,377,39
3,11,3,8,6
23,27,,,
108,153,463,1757,421
40,18,15,11,4
1089,27,20,24,6
67,121,67,368,64
3,,,,
7,4,,,
21,4,,,
5,6,,,
23,,7,2,1
5,,,,
190,20,80,181,28
24,326,3,930,575
18,2,,,
145,51,48,105,20
1,20,2,4,6
28,5,2,2,1
5,222,3,2272,244
1,7,12,76,9
28,481,44,4760,669
1,359,1,217,1
562,230,30,223,79
2,2,2,22,5
176,5140,9,4159,25
551,81,33,71,30
70,1,,,
2,,,,
30,5,,,
4,,,,
2,,,,
33,2,,,
1,,1,,
,1,,,
438,3701,4377,90652,12102
3,,,,
31,1,8,,
268,2,7,,
18,,3,,1
247,755,79,1193,204
3,1,1,,
251,8,,,
419,16,,,
144,10,4,4,
282,15,11,11,3
447,8,5,3,1
6,1718,8,3365,2136
144,1,2,,
225,949,60,931,269
,53,,,
19,2,1,,
29,2196,184,2790,293
56,3551,52,3806,360
3,,,,
,815,1,680,189
1,1,,,
3,1,,,
6,5,61,24,18
84,,,,
49,18,,,
44,10,,,
564,293,655,742,317
19,197,109,592,136
12,,,,
28,19,25,31,12
191,102,102,476,143
110,68,39,3377,363
128,8,13,32,2
300,8,23,6,1
3,,,,
30,9,1,37,1
227,33,5,23,6
416,284,79,291,170
15,1,,,
166,2169,11,7078,2105
43,59,5,246,76
2161,138,202,394,63
3,,,,
42,8,2,,1
10,,,,
121,122,12,170,14
119,37,13,18,4
100,2,1,,
1929,70,12,507,53
390,12,6,2,
471,27,4,70,18
1,1,,,
4,,,,
1296,109,66,482,60
38,11,,,
54,55,24,1021,156
14,1,,,
3,445,21,314,98
49,6,1,,
,184,10,116,40
20,1,3,,
184,2,,,
21,7,,,
4,1,,,
6,652,54,5962,875
59,1423,,,
5,,,,
32,,2,,
283,8,1,,
9,5,,,
138,1205,67,16379,2478
2,232,4,105,23
1,1,,,
263,175,73,595,128
1383,33,17,407,51
28,4,3,2,2
347,1171,80,2656,388
49,18,40,90,11
24,,,,
303,37,28,346,68
338,10,,,
27,82,24,18,11
285,274,34,26,7
35,,,,
18,1,,,
1,111,86,73,39
151,8020,37,29306,9440
196,14,14,42,8
307,79,11,371,64
661,23145,253,33609,5258
1188,31,150,97,7
650,107,39,561,127
26,,11,1,
50,1,,,
175,236,6,2552,564
6,,1,,
545,10,3,3,3
9,,,,
7,,,,
73,39,79,4087,380
290,4,2,,
134,7,,,
260,1040,14,6089,1051
10,1983,18,7834,851
9,1,,,
61,169,2,204,26
2,1108,,,
283,145,42,201,41
3,2,5,61,14
41,18,31,104,7
121,32,10,23,10
4,1,,,
748,213,,,
77,1021,17,1732,703
22,7,16,9,3
96,15,2,,
62,3,10,2,2
89,2038,115,1934,557
610,152,38,267,64
9,,,,
4,1,,,
123,37,20,157,39
155,2,,,
228,6,3,,
76,50,2,80,52
47,9,9,11,
134,7,21,24,4
27,23,5,34,12
204,17,5,10,1
5,18,1,8,7
1389,30,3,16,1
86,2,1,1,
222,22,2,1,1
1,,,,
135,24,14,44,5
417,4518,74,63790,5563
62,1200,49,965,229
146,10,4,2,3
95,16,45,313,35
6,396,7,3523,360
66,31,25,63,11
44,33,34,113,19
18,,1,,
493,4,4,17,2
8,,,,
5,,2,,
4,3,,,
7,1,1,,
8,,,,
147,40,62,162,50
95,1248,85,4113,35
6,2,,,
,8328,,,
12,29,6,759,89
436,21,5,28,7
122,494,,,
20,1,2,,
177,26,,,
4,1,,,
36,,1,,
7,211,44,128,48
26,7,14,11,2
75,11,18,2,
1,,,,
29,12,16,7,7
97,93,3,430,82
153,11,46,43,5
326,5,,,
187,7,,,
795,93,8,30,7
271,148,59,168,35
55,135,26,310,42
40,19,2,8,2
1,1,,,
9,1,,,
397,1365,68,12809,3958
31,483,69,427,144
10,237,3,528,3
,9,,,
985,23,,,
1,,,,
91,290,,,
22,2,,,
79,6882,74,9116,1064
1,1,,,
19,3,1,,
72,11,4,541,54
771,40,24,19,6
41,10,2,,
,2,,,
33,4,3,3,
74,,,,
271,70,6,153,69
147,18,29,22,7
236,26,16,132,26
14,2,1,,
175,40,14,150,48
325,7,2,,
23,10,1,,
1645,54,3,2,
212,3,11,6,1
47,3,3,1,
77,16,30,50,22
288,36,48,268,54
20,15,,,
27,3,,,
82,420,132,4635,796
122,3,,,
15,76,15,28,11
100,16,1,1,
30,1,,,
4,62,12,146,
39,20,28,90,13
5,,,,
1,,,,
76,,8,8,1
57,1,,,
94,,,,
151,,,,
36,113,32,263,51
5,,,,
47,422,19,833,164
149,1,13,2,1
446,66,3,158,23
5,1,17,5,1
103,,,,
22,6,13,8,2
9,4,,,
95,,,,
2,,,,
2,,,,
34,3,4,,
39,3750,88,3563,2147
3,186,50,84,24
5,140,2,13319,1057
8,,,,
352,1320,47,90,36
20,,,,
86,7,,,
549,473,16,2096,277
,5731,76,36123,4339
14,5,3,8,4
99,6,5,11,3
84,72,19,322,82
470,7870,421,14199,3856
1195,161,6,23,7
1,,,,
134,,7,1,
2,,,,
278,3367,23,3459,626
21,119,28,34,20
1010,35,15,7,
97,,,,
1,,,,
14,,,,
78,61,2,114,53
8,,2,1,
200,1498,45,281,117
15,7,5,62,13
413,6,3,,
347,10090,514,63095,11052
1946,63,64,244,36
315,601,84,973,261
2,7731,143,17766,3248
11,,,,
3,,,,
464,3859,378,8741,1420
46,7,,,
3,,,,
1,1,1,3,1
26,,,,
62,11396,46,189842,17622
28,,,,
27,,,,
19,2767,24,4084,930
7,,,,
25,,,,
11,,,,
36,,,,
39,,2,1,
90,13,22,244,69
18,21,1,1,
12,,1,,
118,3560,17,4454,1627
21,8,,,
248,2872,2734,64679,7215
16,8121,31,31480,7002
337,903,75,2235,833
,25,,,
53,16,2,23,1
43,,,,
215,,,,
,1421,8,17375,6170
,55,5,39,23
173,,,,
225,1,18,11,2
62,1119,909,18127,3121
85,6,3,3,
1,,,,
3,2,1,,1
682,127,22,475,93
,5716,59,16054,2421
115,37,40,95,32
41,2,1,,
104,275,51,206,35
38,,,,
,408,19,285,45
19,1,1,,
80,119,14,985,209
768,4,2,37,3
1027,136,151,391,68
131,1788,97,11827,2360
1,,,,
107,2360,148,38941,5677
19,4,,,
1,,,,
14,1,1,4,
284,4,,,
47,5,2,1,
1,,1,1,1
27,1708,382,3977,541
28,,,,
57,3,50,100,17
3,1,2,,1
104,9,6,2,
,3,,,
94,,,,
709,10,14,4,2
5,1,1,1,
18,,,,
1,,,,
13,8,,,
166,5,3,,
2,,,,
19,,,,
180,27,11,20,6
665,54,79,96,19
269,13615,33,22357,3802
173,2435,55,6042,704
28,27,41,195,23
227,2,,,
12,,,,
1,1,5,1,
1,1,,,
362,5,2,,
43,143,7,86,33
173,4,69,98,12
20,,,,
1,231,12,1753,425
,1,,,
11,33,19,113,7
26,875,18,18272,2028
18,1,9,2,
20,161,,,
14,,,,
82,13,4,22,3
180,24,17,73,10
282,19,17,3,3
265,13431,146,74824,8128
69,,,,
169,61,17,142,26
10,,,,
160,6237,48,9833,1886
451,97,28,27,6
86,2,5,1,1
48,17,2,3,
136,15,41,179,29
103,25,27,367,74
189,,2,,
490,4,,,
23,,,,
277,10,7,2,
16,1,,,
55,3,8,,1
1,,1,,
10,4,5,4,2
6,,,,
205,7,,,
99,816,51,792,146
1037,22,45,425,52
14,210,74,3752,505
188,43,15,800,83
17,139,2,89,37
5,,,,
10,,,,
408,24,28,5,3
97,1,,,
685,18,,,
204,77,42,183,40
52,168,22,7396,483
2,13,35,143,17
10,1,9,4,1
213,7390,615,35073,6165
27,,,,
47,,1,,
177,1207,45,1380,290
94,,,,
61,3,3,,1
1,,3,11,1
107,12593,123,2894,760
7,1,1,,
17,1,,,
603,12,2,,2
245,6,19,21,10
270,7,18,615,23
162,10274,98,49221,7421
267,3,,,
130,1,1,,
146,2095,362,28842,3686
24,283,81,8095,517
15,,,,
177,2031,21,949,345
35,,,,
9,,,,
17,4,8,4,3
40,2,2,,
17,1,,,
1104,97,60,313,53
27,2,2,,
1,1,,,
64,15,80,2971,174
1,1,,,
3,,,,
54,182,112,789,202
19,,,,
39,5,4,43,13
15,1146,84,6524,1534
,2,6,3,
208,3,2,,1
67,1,7,4,1
148,746,93,2514,580
15,2,,,
20,,,,
103,34,9,180,39
82,2,,,
265,,,,
124,3,3,1,
25,1,,,
